"","date","comuna","region","codigo_comuna","n"
"30364",2020-06-06,"Vallenar","Atacama",3301,3
"30365",2020-06-06,"Valparaiso","Valparaiso",5101,43
"30366",2020-06-06,"Vichuquen","Maule",7309,0
"30367",2020-06-06,"Victoria","La Araucania",9211,6
"30368",2020-06-06,"Vicuna","Coquimbo",4106,0
"30369",2020-06-06,"Vilcun","La Araucania",9119,3
"30370",2020-06-06,"Villa Alegre","Maule",7407,2
"30371",2020-06-06,"Villa Alemana","Valparaiso",5804,15
"30372",2020-06-06,"Villarrica","La Araucania",9120,2
"30373",2020-06-06,"Vina del Mar","Valparaiso",5109,52
"30374",2020-06-06,"Vitacura","Metropolitana",13132,24
"30375",2020-06-06,"Yerbas Buenas","Maule",7408,3
"30376",2020-06-06,"Yumbel","Biobio",8313,0
"30377",2020-06-06,"Yungay","Nuble",16109,1
"30378",2020-06-06,"Zapallar","Valparaiso",5405,0
"30379",2020-06-07,"Algarrobo","Valparaiso",5602,5
"30380",2020-06-07,"Alhue","Metropolitana",13502,0
"30381",2020-06-07,"Alto Biobio","Biobio",8314,0
"30382",2020-06-07,"Alto del Carmen","Atacama",3302,1
"30383",2020-06-07,"Alto Hospicio","Tarapaca",1107,17
"30384",2020-06-07,"Ancud","Los Lagos",10202,2
"30385",2020-06-07,"Andacollo","Coquimbo",4103,0
"30386",2020-06-07,"Angol","La Araucania",9201,10
"30387",2020-06-07,"Antartica","Magallanes y la Antartica",12202,0
"30388",2020-06-07,"Antofagasta","Antofagasta",2101,44
"30389",2020-06-07,"Antuco","Biobio",8302,0
"30390",2020-06-07,"Arauco","Biobio",8202,1
"30391",2020-06-07,"Arica","Arica y Parinacota",15101,18
"30392",2020-06-07,"Aysén","Aysen",11201,1
"30393",2020-06-07,"Buin","Metropolitana",13402,35
"30394",2020-06-07,"Bulnes","Nuble",16102,3
"30395",2020-06-07,"Cabildo","Valparaiso",5402,0
"30396",2020-06-07,"Cabo de Hornos","Magallanes y la Antartica",12201,0
"30397",2020-06-07,"Cabrero","Biobio",8303,0
"30398",2020-06-07,"Calama","Antofagasta",2201,46
"30399",2020-06-07,"Calbuco","Los Lagos",10102,0
"30400",2020-06-07,"Caldera","Atacama",3102,0
"30401",2020-06-07,"Calera","Valparaiso",5502,18
"30402",2020-06-07,"Calera de Tango","Metropolitana",13403,3
"30403",2020-06-07,"Calle Larga","Valparaiso",5302,2
"30404",2020-06-07,"Camarones","Arica y Parinacota",15102,0
"30405",2020-06-07,"Camina","Tarapaca",1402,1
"30406",2020-06-07,"Canela","Coquimbo",4202,1
"30407",2020-06-07,"Canete","Biobio",8203,0
"30408",2020-06-07,"Carahue","La Araucania",9102,7
"30409",2020-06-07,"Cartagena","Valparaiso",5603,5
"30410",2020-06-07,"Casablanca","Valparaiso",5102,4
"30411",2020-06-07,"Castro","Los Lagos",10201,0
"30412",2020-06-07,"Catemu","Valparaiso",5702,2
"30413",2020-06-07,"Cauquenes","Maule",7201,10
"30414",2020-06-07,"Cerrillos","Metropolitana",13102,27
"30415",2020-06-07,"Cerro Navia","Metropolitana",13103,136
"30416",2020-06-07,"Chaiten","Los Lagos",10401,0
"30417",2020-06-07,"Chanaral","Atacama",3201,0
"30418",2020-06-07,"Chanco","Maule",7202,3
"30419",2020-06-07,"Chepica","Del Libertador General Bernardo O’Higgins",6302,3
"30420",2020-06-07,"Chiguayante","Biobio",8103,9
"30421",2020-06-07,"Chile Chico","Aysen",11401,0
"30422",2020-06-07,"Chillan","Nuble",16101,15
"30423",2020-06-07,"Chillan Viejo","Nuble",16103,1
"30424",2020-06-07,"Chimbarongo","Del Libertador General Bernardo O’Higgins",6303,2
"30425",2020-06-07,"Cholchol","La Araucania",9121,0
"30426",2020-06-07,"Chonchi","Los Lagos",10203,0
"30427",2020-06-07,"Cisnes","Aysen",11202,0
"30428",2020-06-07,"Cobquecura","Nuble",16202,0
"30429",2020-06-07,"Cochamo","Los Lagos",10103,0
"30430",2020-06-07,"Cochrane","Aysen",11301,0
"30431",2020-06-07,"Codegua","Del Libertador General Bernardo O’Higgins",6102,1
"30432",2020-06-07,"Coelemu","Nuble",16203,2
"30433",2020-06-07,"Coihueco","Nuble",16302,2
"30434",2020-06-07,"Coinco","Del Libertador General Bernardo O’Higgins",6103,3
"30435",2020-06-07,"Colbun","Maule",7402,4
"30436",2020-06-07,"Colchane","Tarapaca",1403,0
"30437",2020-06-07,"Colina","Metropolitana",13301,53
"30438",2020-06-07,"Collipulli","La Araucania",9202,3
"30439",2020-06-07,"Coltauco","Del Libertador General Bernardo O’Higgins",6104,3
"30440",2020-06-07,"Combarbala","Coquimbo",4302,0
"30441",2020-06-07,"Concepcion","Biobio",8101,12
"30442",2020-06-07,"Conchali","Metropolitana",13104,113
"30443",2020-06-07,"Concon","Valparaiso",5103,3
"30444",2020-06-07,"Constitucion","Maule",7102,5
"30445",2020-06-07,"Contulmo","Biobio",8204,0
"30446",2020-06-07,"Copiapo","Atacama",3101,1
"30447",2020-06-07,"Coquimbo","Coquimbo",4102,13
"30448",2020-06-07,"Coronel","Biobio",8102,10
"30449",2020-06-07,"Corral","Los Rios",14102,0
"30450",2020-06-07,"Coyhaique","Aysen",11101,2
"30451",2020-06-07,"Cunco","La Araucania",9103,7
"30452",2020-06-07,"Curacautin","La Araucania",9203,2
"30453",2020-06-07,"Curacavi","Metropolitana",13503,8
"30454",2020-06-07,"Curaco de Velez","Los Lagos",10204,0
"30455",2020-06-07,"Curanilahue","Biobio",8205,0
"30456",2020-06-07,"Curarrehue","La Araucania",9104,0
"30457",2020-06-07,"Curepto","Maule",7103,4
"30458",2020-06-07,"Curico","Maule",7301,18
"30459",2020-06-07,"Dalcahue","Los Lagos",10205,1
"30460",2020-06-07,"Desconocido Antofagasta","Antofagasta",0,0
"30461",2020-06-07,"Desconocido Araucania","La Araucania",0,0
"30462",2020-06-07,"Desconocido Arica y Parinacota","Arica y Parinacota",0,0
"30463",2020-06-07,"Desconocido Atacama","Atacama",0,0
"30464",2020-06-07,"Desconocido Aysen","Aysen",0,0
"30465",2020-06-07,"Desconocido Biobio","Biobio",0,0
"30466",2020-06-07,"Desconocido Coquimbo","Coquimbo",0,0
"30467",2020-06-07,"Desconocido Del Libertador General Bernardo O’Higgins",NA,0,0
"30468",2020-06-07,"Desconocido La Araucania",NA,0,0
"30469",2020-06-07,"Desconocido Los Lagos","Los Lagos",0,0
"30470",2020-06-07,"Desconocido Los Rios","Los Rios",0,0
"30471",2020-06-07,"Desconocido Magallanes","Magallanes y la Antartica",0,0
"30472",2020-06-07,"Desconocido Magallanes y la Antartica",NA,0,0
"30473",2020-06-07,"Desconocido Maule","Maule",0,0
"30474",2020-06-07,"Desconocido Metropolitana","Metropolitana",0,0
"30475",2020-06-07,"Desconocido Nuble","Nuble",0,0
"30476",2020-06-07,"Desconocido O'Higgins",NA,0,0
"30477",2020-06-07,"Desconocido O’Higgins","Del Libertador General Bernardo O’Higgins",0,0
"30478",2020-06-07,"Desconocido Tarapaca","Tarapaca",0,0
"30479",2020-06-07,"Desconocido Valparaiso","Valparaiso",0,0
"30480",2020-06-07,"Diego de Almagro","Atacama",3202,0
"30481",2020-06-07,"Donihue","Del Libertador General Bernardo O’Higgins",6105,4
"30482",2020-06-07,"El Bosque","Metropolitana",13105,87
"30483",2020-06-07,"El Carmen","Nuble",16104,1
"30484",2020-06-07,"El Monte","Metropolitana",13602,13
"30485",2020-06-07,"El Quisco","Valparaiso",5604,5
"30486",2020-06-07,"El Tabo","Valparaiso",5605,5
"30487",2020-06-07,"Empedrado","Maule",7104,1
"30488",2020-06-07,"Ercilla","La Araucania",9204,0
"30489",2020-06-07,"Estacion Central","Metropolitana",13106,86
"30490",2020-06-07,"Florida","Biobio",8104,1
"30491",2020-06-07,"Freire","La Araucania",9105,1
"30492",2020-06-07,"Freirina","Atacama",3303,0
"30493",2020-06-07,"Fresia","Los Lagos",10104,1
"30494",2020-06-07,"Frutillar","Los Lagos",10105,1
"30495",2020-06-07,"Futaleufu","Los Lagos",10402,0
"30496",2020-06-07,"Futrono","Los Rios",14202,0
"30497",2020-06-07,"Galvarino","La Araucania",9106,2
"30498",2020-06-07,"General Lagos","Arica y Parinacota",15202,0
"30499",2020-06-07,"Gorbea","La Araucania",9107,3
"30500",2020-06-07,"Graneros","Del Libertador General Bernardo O’Higgins",6106,2
"30501",2020-06-07,"Guaitecas","Aysen",11203,0
"30502",2020-06-07,"Hijuelas","Valparaiso",5503,4
"30503",2020-06-07,"Hualaihue","Los Lagos",10403,0
"30504",2020-06-07,"Hualane","Maule",7302,2
"30505",2020-06-07,"Hualpen","Biobio",8112,4
"30506",2020-06-07,"Hualqui","Biobio",8105,0
"30507",2020-06-07,"Huara","Tarapaca",1404,2
"30508",2020-06-07,"Huasco","Atacama",3304,0
"30509",2020-06-07,"Huechuraba","Metropolitana",13107,78
"30510",2020-06-07,"Illapel","Coquimbo",4201,1
"30511",2020-06-07,"Independencia","Metropolitana",13108,157
"30512",2020-06-07,"Iquique","Tarapaca",1101,48
"30513",2020-06-07,"Isla de Maipo","Metropolitana",13603,8
"30514",2020-06-07,"Isla de Pascua","Valparaiso",5201,0
"30515",2020-06-07,"Juan Fernandez","Valparaiso",5104,0
"30516",2020-06-07,"La Cisterna","Metropolitana",13109,63
"30517",2020-06-07,"La Cruz","Valparaiso",5504,1
"30518",2020-06-07,"La Estrella","Del Libertador General Bernardo O’Higgins",6202,0
"30519",2020-06-07,"La Florida","Metropolitana",13110,194
"30520",2020-06-07,"La Granja","Metropolitana",13111,112
"30521",2020-06-07,"La Higuera","Coquimbo",4104,0
"30522",2020-06-07,"La Ligua","Valparaiso",5401,10
"30523",2020-06-07,"La Pintana","Metropolitana",13112,134
"30524",2020-06-07,"La Reina","Metropolitana",13113,33
"30525",2020-06-07,"La Serena","Coquimbo",4101,12
"30526",2020-06-07,"La Union","Los Rios",14201,4
"30527",2020-06-07,"Lago Ranco","Los Rios",14203,3
"30528",2020-06-07,"Lago Verde","Aysen",11102,0
"30529",2020-06-07,"Laguna Blanca","Magallanes y la Antartica",12102,0
"30530",2020-06-07,"Laja","Biobio",8304,1
"30531",2020-06-07,"Lampa","Metropolitana",13302,31
"30532",2020-06-07,"Lanco","Los Rios",14103,2
"30533",2020-06-07,"Las Cabras","Del Libertador General Bernardo O’Higgins",6107,3
"30534",2020-06-07,"Las Condes","Metropolitana",13114,136
"30535",2020-06-07,"Lautaro","La Araucania",9108,4
"30536",2020-06-07,"Lebu","Biobio",8201,0
"30537",2020-06-07,"Licanten","Maule",7303,1
"30538",2020-06-07,"Limache","Valparaiso",5802,6
"30539",2020-06-07,"Linares","Maule",7401,8
"30540",2020-06-07,"Litueche","Del Libertador General Bernardo O’Higgins",6203,1
"30541",2020-06-07,"Llaillay","Valparaiso",5703,3
"30542",2020-06-07,"Llanquihue","Los Lagos",10107,1
"30543",2020-06-07,"Lo Barnechea","Metropolitana",13115,33
"30544",2020-06-07,"Lo Espejo","Metropolitana",13116,74
"30545",2020-06-07,"Lo Prado","Metropolitana",13117,67
"30546",2020-06-07,"Lolol","Del Libertador General Bernardo O’Higgins",6304,0
"30547",2020-06-07,"Loncoche","La Araucania",9109,0
"30548",2020-06-07,"Longavi","Maule",7403,6
"30549",2020-06-07,"Lonquimay","La Araucania",9205,1
"30550",2020-06-07,"Los Alamos","Biobio",8206,0
"30551",2020-06-07,"Los Andes","Valparaiso",5301,7
"30552",2020-06-07,"Los Angeles","Biobio",8301,5
"30553",2020-06-07,"Los Lagos","Los Rios",14104,2
"30554",2020-06-07,"Los Muermos","Los Lagos",10106,0
"30555",2020-06-07,"Los Sauces","La Araucania",9206,0
"30556",2020-06-07,"Los Vilos","Coquimbo",4203,1
"30557",2020-06-07,"Lota","Biobio",8106,1
"30558",2020-06-07,"Lumaco","La Araucania",9207,0
"30559",2020-06-07,"Machali","Del Libertador General Bernardo O’Higgins",6108,5
"30560",2020-06-07,"Macul","Metropolitana",13118,76
"30561",2020-06-07,"Mafil","Los Rios",14105,0
"30562",2020-06-07,"Maipu","Metropolitana",13119,228
"30563",2020-06-07,"Malloa","Del Libertador General Bernardo O’Higgins",6109,2
"30564",2020-06-07,"Marchihue","Del Libertador General Bernardo O’Higgins",6204,0
"30565",2020-06-07,"Maria Elena","Antofagasta",2302,3
"30566",2020-06-07,"Maria Pinto","Metropolitana",13504,2
"30567",2020-06-07,"Mariquina","Los Rios",14106,3
"30568",2020-06-07,"Maule","Maule",7105,3
"30569",2020-06-07,"Maullin","Los Lagos",10108,1
"30570",2020-06-07,"Mejillones","Antofagasta",2102,5
"30571",2020-06-07,"Melipeuco","La Araucania",9110,0
"30572",2020-06-07,"Melipilla","Metropolitana",13501,40
"30573",2020-06-07,"Molina","Maule",7304,3
"30574",2020-06-07,"Monte Patria","Coquimbo",4303,1
"30575",2020-06-07,"Mostazal","Del Libertador General Bernardo O’Higgins",6110,4
"30576",2020-06-07,"Mulchen","Biobio",8305,3
"30577",2020-06-07,"Nacimiento","Biobio",8306,3
"30578",2020-06-07,"Nancagua","Del Libertador General Bernardo O’Higgins",6305,2
"30579",2020-06-07,"Natales","Magallanes y la Antartica",12401,4
"30580",2020-06-07,"Navidad","Del Libertador General Bernardo O’Higgins",6205,2
"30581",2020-06-07,"Negrete","Biobio",8307,2
"30582",2020-06-07,"Ninhue","Nuble",16204,0
"30583",2020-06-07,"Niquen","Nuble",16303,3
"30584",2020-06-07,"Nogales","Valparaiso",5506,4
"30585",2020-06-07,"Nueva Imperial","La Araucania",9111,5
"30586",2020-06-07,"Nunoa","Metropolitana",13120,100
"30587",2020-06-07,"OHiggins","Aysen",11302,0
"30588",2020-06-07,"Olivar","Del Libertador General Bernardo O’Higgins",6111,2
"30589",2020-06-07,"Ollague","Antofagasta",2202,0
"30590",2020-06-07,"Olmue","Valparaiso",5803,2
"30591",2020-06-07,"Osorno","Los Lagos",10301,12
"30592",2020-06-07,"Ovalle","Coquimbo",4301,4
"30593",2020-06-07,"Padre Hurtado","Metropolitana",13604,21
"30594",2020-06-07,"Padre Las Casas","La Araucania",9112,7
"30595",2020-06-07,"Paiguano","Coquimbo",4105,0
"30596",2020-06-07,"Paillaco","Los Rios",14107,0
"30597",2020-06-07,"Paine","Metropolitana",13404,14
"30598",2020-06-07,"Palena","Los Lagos",10404,0
"30599",2020-06-07,"Palmilla","Del Libertador General Bernardo O’Higgins",6306,0
"30600",2020-06-07,"Panguipulli","Los Rios",14108,3
"30601",2020-06-07,"Panquehue","Valparaiso",5704,2
"30602",2020-06-07,"Papudo","Valparaiso",5403,1
"30603",2020-06-07,"Paredones","Del Libertador General Bernardo O’Higgins",6206,0
"30604",2020-06-07,"Parral","Maule",7404,0
"30605",2020-06-07,"Pedro Aguirre Cerda","Metropolitana",13121,78
"30606",2020-06-07,"Pelarco","Maule",7106,1
"30607",2020-06-07,"Pelluhue","Maule",7203,1
"30608",2020-06-07,"Pemuco","Nuble",16105,0
"30609",2020-06-07,"Penaflor","Metropolitana",13605,38
"30610",2020-06-07,"Penalolen","Metropolitana",13122,145
"30611",2020-06-07,"Pencahue","Maule",7107,1
"30612",2020-06-07,"Penco","Biobio",8107,0
"30613",2020-06-07,"Peralillo","Del Libertador General Bernardo O’Higgins",6307,1
"30614",2020-06-07,"Perquenco","La Araucania",9113,0
"30615",2020-06-07,"Petorca","Valparaiso",5404,0
"30616",2020-06-07,"Peumo","Del Libertador General Bernardo O’Higgins",6112,0
"30617",2020-06-07,"Pica","Tarapaca",1405,0
"30618",2020-06-07,"Pichidegua","Del Libertador General Bernardo O’Higgins",6113,1
"30619",2020-06-07,"Pichilemu","Del Libertador General Bernardo O’Higgins",6201,2
"30620",2020-06-07,"Pinto","Nuble",16106,0
"30621",2020-06-07,"Pirque","Metropolitana",13202,13
"30622",2020-06-07,"Pitrufquen","La Araucania",9114,1
"30623",2020-06-07,"Placilla","Del Libertador General Bernardo O’Higgins",6308,0
"30624",2020-06-07,"Portezuelo","Nuble",16205,0
"30625",2020-06-07,"Porvenir","Magallanes y la Antartica",12301,0
"30626",2020-06-07,"Pozo Almonte","Tarapaca",1401,1
"30627",2020-06-07,"Primavera","Magallanes y la Antartica",12302,0
"30628",2020-06-07,"Providencia","Metropolitana",13123,66
"30629",2020-06-07,"Puchuncavi","Valparaiso",5105,4
"30630",2020-06-07,"Pucon","La Araucania",9115,0
"30631",2020-06-07,"Pudahuel","Metropolitana",13124,97
"30632",2020-06-07,"Puente Alto","Metropolitana",13201,274
"30633",2020-06-07,"Puerto Montt","Los Lagos",10101,2
"30634",2020-06-07,"Puerto Octay","Los Lagos",10302,1
"30635",2020-06-07,"Puerto Varas","Los Lagos",10109,0
"30636",2020-06-07,"Pumanque","Del Libertador General Bernardo O’Higgins",6309,0
"30637",2020-06-07,"Punitaqui","Coquimbo",4304,2
"30638",2020-06-07,"Punta Arenas","Magallanes y la Antartica",12101,35
"30639",2020-06-07,"Puqueldon","Los Lagos",10206,0
"30640",2020-06-07,"Puren","La Araucania",9208,3
"30641",2020-06-07,"Purranque","Los Lagos",10303,1
"30642",2020-06-07,"Putaendo","Valparaiso",5705,2
"30643",2020-06-07,"Putre","Arica y Parinacota",15201,0
"30644",2020-06-07,"Puyehue","Los Lagos",10304,0
"30645",2020-06-07,"Queilen","Los Lagos",10207,0
"30646",2020-06-07,"Quellon","Los Lagos",10208,1
"30647",2020-06-07,"Quemchi","Los Lagos",10209,0
"30648",2020-06-07,"Quilaco","Biobio",8308,0
"30649",2020-06-07,"Quilicura","Metropolitana",13125,79
"30650",2020-06-07,"Quilleco","Biobio",8309,0
"30651",2020-06-07,"Quillon","Nuble",16107,3
"30652",2020-06-07,"Quillota","Valparaiso",5501,10
"30653",2020-06-07,"Quilpue","Valparaiso",5801,18
"30654",2020-06-07,"Quinchao","Los Lagos",10210,1
"30655",2020-06-07,"Quinta de Tilcoco","Del Libertador General Bernardo O’Higgins",6114,0
"30656",2020-06-07,"Quinta Normal","Metropolitana",13126,88
"30657",2020-06-07,"Quintero","Valparaiso",5107,8
"30658",2020-06-07,"Quirihue","Nuble",16201,2
"30659",2020-06-07,"Rancagua","Del Libertador General Bernardo O’Higgins",6101,26
"30660",2020-06-07,"Ranquil","Nuble",16206,0
"30661",2020-06-07,"Rauco","Maule",7305,0
"30662",2020-06-07,"Recoleta","Metropolitana",13127,176
"30663",2020-06-07,"Renaico","La Araucania",9209,2
"30664",2020-06-07,"Renca","Metropolitana",13128,87
"30665",2020-06-07,"Rengo","Del Libertador General Bernardo O’Higgins",6115,7
"30666",2020-06-07,"Requinoa","Del Libertador General Bernardo O’Higgins",6116,0
"30667",2020-06-07,"Retiro","Maule",7405,1
"30668",2020-06-07,"Rinconada","Valparaiso",5303,1
"30669",2020-06-07,"Rio Bueno","Los Rios",14204,3
"30670",2020-06-07,"Rio Claro","Maule",7108,2
"30671",2020-06-07,"Rio Hurtado","Coquimbo",4305,1
"30672",2020-06-07,"Rio Ibanez","Aysen",11402,0
"30673",2020-06-07,"Rio Negro","Los Lagos",10305,2
"30674",2020-06-07,"Rio Verde","Magallanes y la Antartica",12103,0
"30675",2020-06-07,"Romeral","Maule",7306,5
"30676",2020-06-07,"Saavedra","La Araucania",9116,1
"30677",2020-06-07,"Sagrada Familia","Maule",7307,2
"30678",2020-06-07,"Salamanca","Coquimbo",4204,2
"30679",2020-06-07,"San Antonio","Valparaiso",5601,37
"30680",2020-06-07,"San Bernardo","Metropolitana",13401,140
"30681",2020-06-07,"San Carlos","Nuble",16301,4
"30682",2020-06-07,"San Clemente","Maule",7109,3
"30683",2020-06-07,"San Esteban","Valparaiso",5304,2
"30684",2020-06-07,"San Fabian","Nuble",16304,0
"30685",2020-06-07,"San Felipe","Valparaiso",5701,9
"30686",2020-06-07,"San Fernando","Del Libertador General Bernardo O’Higgins",6301,3
"30687",2020-06-07,"San Gregorio","Magallanes y la Antartica",12104,0
"30688",2020-06-07,"San Ignacio","Nuble",16108,1
"30689",2020-06-07,"San Javier","Maule",7406,3
"30690",2020-06-07,"San Joaquin","Metropolitana",13129,66
"30691",2020-06-07,"San Jose de Maipo","Metropolitana",13203,4
"30692",2020-06-07,"San Juan de la Costa","Los Lagos",10306,1
"30693",2020-06-07,"San Miguel","Metropolitana",13130,87
"30694",2020-06-07,"San Nicolas","Nuble",16305,1
"30695",2020-06-07,"San Pablo","Los Lagos",10307,2
"30696",2020-06-07,"San Pedro","Metropolitana",13505,1
"30697",2020-06-07,"San Pedro de Atacama","Antofagasta",2203,1
"30698",2020-06-07,"San Pedro de la Paz","Biobio",8108,6
"30699",2020-06-07,"San Rafael","Maule",7110,0
"30700",2020-06-07,"San Ramon","Metropolitana",13131,100
"30701",2020-06-07,"San Rosendo","Biobio",8310,0
"30702",2020-06-07,"San Vicente","Del Libertador General Bernardo O’Higgins",6117,5
"30703",2020-06-07,"Santa Barbara","Biobio",8311,0
"30704",2020-06-07,"Santa Cruz","Del Libertador General Bernardo O’Higgins",6310,1
"30705",2020-06-07,"Santa Juana","Biobio",8109,1
"30706",2020-06-07,"Santa Maria","Valparaiso",5706,0
"30707",2020-06-07,"Santiago","Metropolitana",13101,188
"30708",2020-06-07,"Santo Domingo","Valparaiso",5606,1
"30709",2020-06-07,"Sierra Gorda","Antofagasta",2103,0
"30710",2020-06-07,"Talagante","Metropolitana",13601,17
"30711",2020-06-07,"Talca","Maule",7101,16
"30712",2020-06-07,"Talcahuano","Biobio",8110,8
"30713",2020-06-07,"Taltal","Antofagasta",2104,2
"30714",2020-06-07,"Temuco","La Araucania",9101,41
"30715",2020-06-07,"Teno","Maule",7308,3
"30716",2020-06-07,"Teodoro Schmidt","La Araucania",9117,1
"30717",2020-06-07,"Tierra Amarilla","Atacama",3103,0
"30718",2020-06-07,"Tiltil","Metropolitana",13303,5
"30719",2020-06-07,"Timaukel","Magallanes y la Antartica",12303,0
"30720",2020-06-07,"Tirua","Biobio",8207,0
"30721",2020-06-07,"Tocopilla","Antofagasta",2301,1
"30722",2020-06-07,"Tolten","La Araucania",9118,2
"30723",2020-06-07,"Tome","Biobio",8111,3
"30724",2020-06-07,"Torres del Paine","Magallanes y la Antartica",12402,0
"30725",2020-06-07,"Tortel","Aysen",11303,0
"30726",2020-06-07,"Traiguen","La Araucania",9210,1
"30727",2020-06-07,"Treguaco","Nuble",16207,1
"30728",2020-06-07,"Tucapel","Biobio",8312,0
"30729",2020-06-07,"Valdivia","Los Rios",14101,9
"30730",2020-06-07,"Vallenar","Atacama",3301,3
"30731",2020-06-07,"Valparaiso","Valparaiso",5101,44
"30732",2020-06-07,"Vichuquen","Maule",7309,0
"30733",2020-06-07,"Victoria","La Araucania",9211,6
"30734",2020-06-07,"Vicuna","Coquimbo",4106,0
"30735",2020-06-07,"Vilcun","La Araucania",9119,3
"30736",2020-06-07,"Villa Alegre","Maule",7407,2
"30737",2020-06-07,"Villa Alemana","Valparaiso",5804,16
"30738",2020-06-07,"Villarrica","La Araucania",9120,2
